 -2.5132741e+00	 -5.8778525e-01	 -8.0901699e-01	  7.2654253e-01
 -2.4958208e+00	 -6.0181502e-01	 -7.9863551e-01	  7.5355405e-01
 -2.4783675e+00	 -6.1566148e-01	 -7.8801075e-01	  7.8128563e-01
 -2.4609142e+00	 -6.2932039e-01	 -7.7714596e-01	  8.0978403e-01
 -2.4434610e+00	 -6.4278761e-01	 -7.6604444e-01	  8.3909963e-01
 -2.4260077e+00	 -6.5605903e-01	 -7.5470958e-01	  8.6928674e-01
 -2.4085544e+00	 -6.6913061e-01	 -7.4314483e-01	  9.0040404e-01
 -2.3911011e+00	 -6.8199836e-01	 -7.3135370e-01	  9.3251509e-01
 -2.3736478e+00	 -6.9465837e-01	 -7.1933980e-01	  9.6568877e-01
 -2.3561945e+00	 -7.0710678e-01	 -7.0710678e-01	  1.0000000e+00
 -2.3387412e+00	 -7.1933980e-01	 -6.9465837e-01	  1.0355303e+00
 -2.3212879e+00	 -7.3135370e-01	 -6.8199836e-01	  1.0723687e+00
 -2.3038346e+00	 -7.4314483e-01	 -6.6913061e-01	  1.1106125e+00
 -2.2863813e+00	 -7.5470958e-01	 -6.5605903e-01	  1.1503684e+00
 -2.2689280e+00	 -7.6604444e-01	 -6.4278761e-01	  1.1917536e+00
 -2.2514747e+00	 -7.7714596e-01	 -6.2932039e-01	  1.2348972e+00
 -2.2340214e+00	 -7.8801075e-01	 -6.1566148e-01	  1.2799416e+00
 -2.2165682e+00	 -7.9863551e-01	 -6.0181502e-01	  1.3270448e+00
 -2.1991149e+00	 -8.0901699e-01	 -5.8778525e-01	  1.3763819e+00
 -2.1816616e+00	 -8.1915204e-01	 -5.7357644e-01	  1.4281480e+00
 -2.1642083e+00	 -8.2903757e-01	 -5.5919290e-01	  1.4825610e+00
 -2.1467550e+00	 -8.3867057e-01	 -5.4463904e-01	  1.5398650e+00
 -2.1293017e+00	 -8.4804810e-01	 -5.2991926e-01	  1.6003345e+00
 -2.1118484e+00	 -8.5716730e-01	 -5.1503807e-01	  1.6642795e+00
 -2.0943951e+00	 -8.6602540e-01	 -5.0000000e-01	  1.7320508e+00
 -2.0769418e+00	 -8.7461971e-01	 -4.8480962e-01	  1.8040478e+00
 -2.0594885e+00	 -8.8294759e-01	 -4.6947156e-01	  1.8807265e+00
 -2.0420352e+00	 -8.9100652e-01	 -4.5399050e-01	  1.9626105e+00
 -2.0245819e+00	 -8.9879405e-01	 -4.3837115e-01	  2.0503038e+00
 -2.0071286e+00	 -9.0630779e-01	 -4.2261826e-01	  2.1445069e+00
 -1.9896753e+00	 -9.1354546e-01	 -4.0673664e-01	  2.2460368e+00
 -1.9722221e+00	 -9.2050485e-01	 -3.9073113e-01	  2.3558524e+00
 -1.9547688e+00	 -9.2718385e-01	 -3.7460659e-01	  2.4750869e+00
 -1.9373155e+00	 -9.3358043e-01	 -3.5836795e-01	  2.6050891e+00
 -1.9198622e+00	 -9.3969262e-01	 -3.4202014e-01	  2.7474774e+00
 -1.9024089e+00	 -9.4551858e-01	 -3.2556815e-01	  2.9042109e+00
 -1.8849556e+00	 -9.5105652e-01	 -3.0901699e-01	  3.0776835e+00
 -1.8675023e+00	 -9.5630476e-01	 -2.9237170e-01	  3.2708526e+00
 -1.8500490e+00	 -9.6126170e-01	 -2.7563736e-01	  3.4874144e+00
 -1.8325957e+00	 -9.6592583e-01	 -2.5881905e-01	  3.7320508e+00
 -1.8151424e+00	 -9.7029573e-01	 -2.4192190e-01	  4.0107809e+00
 -1.7976891e+00	 -9.7437006e-01	 -2.2495105e-01	  4.3314759e+00
 -1.7802358e+00	 -9.7814760e-01	 -2.0791169e-01	  4.7046301e+00
 -1.7627825e+00	 -9.8162718e-01	 -1.9080900e-01	  5.1445540e+00
 -1.7453293e+00	 -9.8480775e-01	 -1.7364818e-01	  5.6712818e+00
 -1.7278760e+00	 -9.8768834e-01	 -1.5643447e-01	  6.3137515e+00
 -1.7104227e+00	 -9.9026807e-01	 -1.3917310e-01	  7.1153697e+00
 -1.6929694e+00	 -9.9254615e-01	 -1.2186934e-01	  8.1443464e+00
 -1.6755161e+00	 -9.9452190e-01	 -1.0452846e-01	  9.5143645e+00
 -1.6580628e+00	 -9.9619470e-01	 -8.7155743e-02	  1.1430052e+01
 -1.6406095e+00	 -9.9756405e-01	 -6.9756474e-02	  1.4300666e+01
 -1.6231562e+00	 -9.9862953e-01	 -5.2335956e-02	  1.9081137e+01
 -1.6057029e+00	 -9.9939083e-01	 -3.4899497e-02	  2.8636253e+01
 -1.5882496e+00	 -9.9984770e-01	 -1.7452406e-02	  5.7289962e+01
 -1.5707963e+00	 -1.0000000e+00	  6.1232340e-17	 -1.6331239e+16
 -1.5533430e+00	 -9.9984770e-01	  1.7452406e-02	 -5.7289962e+01
 -1.5358897e+00	 -9.9939083e-01	  3.4899497e-02	 -2.8636253e+01
 -1.5184364e+00	 -9.9862953e-01	  5.2335956e-02	 -1.9081137e+01
 -1.5009832e+00	 -9.9756405e-01	  6.9756474e-02	 -1.4300666e+01
 -1.4835299e+00	 -9.9619470e-01	  8.7155743e-02	 -1.1430052e+01
 -1.4660766e+00	 -9.9452190e-01	  1.0452846e-01	 -9.5143645e+00
 -1.4486233e+00	 -9.9254615e-01	  1.2186934e-01	 -8.1443464e+00
 -1.4311700e+00	 -9.9026807e-01	  1.3917310e-01	 -7.1153697e+00
 -1.4137167e+00	 -9.8768834e-01	  1.5643447e-01	 -6.3137515e+00
 -1.3962634e+00	 -9.8480775e-01	  1.7364818e-01	 -5.6712818e+00
 -1.3788101e+00	 -9.8162718e-01	  1.9080900e-01	 -5.1445540e+00
 -1.3613568e+00	 -9.7814760e-01	  2.0791169e-01	 -4.7046301e+00
 -1.3439035e+00	 -9.7437006e-01	  2.2495105e-01	 -4.3314759e+00
 -1.3264502e+00	 -9.7029573e-01	  2.4192190e-01	 -4.0107809e+00
 -1.3089969e+00	 -9.6592583e-01	  2.5881905e-01	 -3.7320508e+00
 -1.2915436e+00	 -9.6126170e-01	  2.7563736e-01	 -3.4874144e+00
 -1.2740904e+00	 -9.5630476e-01	  2.9237170e-01	 -3.2708526e+00
 -1.2566371e+00	 -9.5105652e-01	  3.0901699e-01	 -3.0776835e+00
 -1.2391838e+00	 -9.4551858e-01	  3.2556815e-01	 -2.9042109e+00
 -1.2217305e+00	 -9.3969262e-01	  3.4202014e-01	 -2.7474774e+00
 -1.2042772e+00	 -9.3358043e-01	  3.5836795e-01	 -2.6050891e+00
 -1.1868239e+00	 -9.2718385e-01	  3.7460659e-01	 -2.4750869e+00
 -1.1693706e+00	 -9.2050485e-01	  3.9073113e-01	 -2.3558524e+00
 -1.1519173e+00	 -9.1354546e-01	  4.0673664e-01	 -2.2460368e+00
 -1.1344640e+00	 -9.0630779e-01	  4.2261826e-01	 -2.1445069e+00
 -1.1170107e+00	 -8.9879405e-01	  4.3837115e-01	 -2.0503038e+00
 -1.0995574e+00	 -8.9100652e-01	  4.5399050e-01	 -1.9626105e+00
 -1.0821041e+00	 -8.8294759e-01	  4.6947156e-01	 -1.8807265e+00
 -1.0646508e+00	 -8.7461971e-01	  4.8480962e-01	 -1.8040478e+00
 -1.0471976e+00	 -8.6602540e-01	  5.0000000e-01	 -1.7320508e+00
 -1.0297443e+00	 -8.5716730e-01	  5.1503807e-01	 -1.6642795e+00
 -1.0122910e+00	 -8.4804810e-01	  5.2991926e-01	 -1.6003345e+00
 -9.9483767e-01	 -8.3867057e-01	  5.4463904e-01	 -1.5398650e+00
 -9.7738438e-01	 -8.2903757e-01	  5.5919290e-01	 -1.4825610e+00
 -9.5993109e-01	 -8.1915204e-01	  5.7357644e-01	 -1.4281480e+00
 -9.4247780e-01	 -8.0901699e-01	  5.8778525e-01	 -1.3763819e+00
 -9.2502450e-01	 -7.9863551e-01	  6.0181502e-01	 -1.3270448e+00
 -9.0757121e-01	 -7.8801075e-01	  6.1566148e-01	 -1.2799416e+00
 -8.9011792e-01	 -7.7714596e-01	  6.2932039e-01	 -1.2348972e+00
 -8.7266463e-01	 -7.6604444e-01	  6.4278761e-01	 -1.1917536e+00
 -8.5521133e-01	 -7.5470958e-01	  6.5605903e-01	 -1.1503684e+00
 -8.3775804e-01	 -7.4314483e-01	  6.6913061e-01	 -1.1106125e+00
 -8.2030475e-01	 -7.3135370e-01	  6.8199836e-01	 -1.0723687e+00
 -8.0285146e-01	 -7.1933980e-01	  6.9465837e-01	 -1.0355303e+00
 -7.8539816e-01	 -7.0710678e-01	  7.0710678e-01	 -1.0000000e+00
 -7.6794487e-01	 -6.9465837e-01	  7.1933980e-01	 -9.6568877e-01
 -7.5049158e-01	 -6.8199836e-01	  7.3135370e-01	 -9.3251509e-01
 -7.3303829e-01	 -6.6913061e-01	  7.4314483e-01	 -9.0040404e-01
 -7.1558499e-01	 -6.5605903e-01	  7.5470958e-01	 -8.6928674e-01
 -6.9813170e-01	 -6.4278761e-01	  7.6604444e-01	 -8.3909963e-01
 -6.8067841e-01	 -6.2932039e-01	  7.7714596e-01	 -8.0978403e-01
 -6.6322512e-01	 -6.1566148e-01	  7.8801075e-01	 -7.8128563e-01
 -6.4577182e-01	 -6.0181502e-01	  7.9863551e-01	 -7.5355405e-01
 -6.2831853e-01	 -5.8778525e-01	  8.0901699e-01	 -7.2654253e-01
 -6.1086524e-01	 -5.7357644e-01	  8.1915204e-01	 -7.0020754e-01
 -5.9341195e-01	 -5.5919290e-01	  8.2903757e-01	 -6.7450852e-01
 -5.7595865e-01	 -5.4463904e-01	  8.3867057e-01	 -6.4940759e-01
 -5.5850536e-01	 -5.2991926e-01	  8.4804810e-01	 -6.2486935e-01
 -5.4105207e-01	 -5.1503807e-01	  8.5716730e-01	 -6.0086062e-01
 -5.2359878e-01	 -5.0000000e-01	  8.6602540e-01	 -5.7735027e-01
 -5.0614548e-01	 -4.8480962e-01	  8.7461971e-01	 -5.5430905e-01
 -4.8869219e-01	 -4.6947156e-01	  8.8294759e-01	 -5.3170943e-01
 -4.7123890e-01	 -4.5399050e-01	  8.9100652e-01	 -5.0952545e-01
 -4.5378561e-01	 -4.3837115e-01	  8.9879405e-01	 -4.8773259e-01
 -4.3633231e-01	 -4.2261826e-01	  9.0630779e-01	 -4.6630766e-01
 -4.1887902e-01	 -4.0673664e-01	  9.1354546e-01	 -4.4522869e-01
 -4.0142573e-01	 -3.9073113e-01	  9.2050485e-01	 -4.2447482e-01
 -3.8397244e-01	 -3.7460659e-01	  9.2718385e-01	 -4.0402623e-01
 -3.6651914e-01	 -3.5836795e-01	  9.3358043e-01	 -3.8386404e-01
 -3.4906585e-01	 -3.4202014e-01	  9.3969262e-01	 -3.6397023e-01
 -3.3161256e-01	 -3.2556815e-01	  9.4551858e-01	 -3.4432761e-01
 -3.1415927e-01	 -3.0901699e-01	  9.5105652e-01	 -3.2491970e-01
 -2.9670597e-01	 -2.9237170e-01	  9.5630476e-01	 -3.0573068e-01
 -2.7925268e-01	 -2.7563736e-01	  9.6126170e-01	 -2.8674539e-01
 -2.6179939e-01	 -2.5881905e-01	  9.6592583e-01	 -2.6794919e-01
 -2.4434610e-01	 -2.4192190e-01	  9.7029573e-01	 -2.4932800e-01
 -2.2689280e-01	 -2.2495105e-01	  9.7437006e-01	 -2.3086819e-01
 -2.0943951e-01	 -2.0791169e-01	  9.7814760e-01	 -2.1255656e-01
 -1.9198622e-01	 -1.9080900e-01	  9.8162718e-01	 -1.9438031e-01
 -1.7453293e-01	 -1.7364818e-01	  9.8480775e-01	 -1.7632698e-01
 -1.5707963e-01	 -1.5643447e-01	  9.8768834e-01	 -1.5838444e-01
 -1.3962634e-01	 -1.3917310e-01	  9.9026807e-01	 -1.4054083e-01
 -1.2217305e-01	 -1.2186934e-01	  9.9254615e-01	 -1.2278456e-01
 -1.0471976e-01	 -1.0452846e-01	  9.9452190e-01	 -1.0510424e-01
 -8.7266463e-02	 -8.7155743e-02	  9.9619470e-01	 -8.7488664e-02
 -6.9813170e-02	 -6.9756474e-02	  9.9756405e-01	 -6.9926812e-02
 -5.2359878e-02	 -5.2335956e-02	  9.9862953e-01	 -5.2407779e-02
 -3.4906585e-02	 -3.4899497e-02	  9.9939083e-01	 -3.4920769e-02
 -1.7453293e-02	 -1.7452406e-02	  9.9984770e-01	 -1.7455065e-02
  0.0000000e+00	  0.0000000e+00	  1.0000000e+00	  0.0000000e+00
  1.7453293e-02	  1.7452406e-02	  9.9984770e-01	  1.7455065e-02
  3.4906585e-02	  3.4899497e-02	  9.9939083e-01	  3.4920769e-02
  5.2359878e-02	  5.2335956e-02	  9.9862953e-01	  5.2407779e-02
  6.9813170e-02	  6.9756474e-02	  9.9756405e-01	  6.9926812e-02
  8.7266463e-02	  8.7155743e-02	  9.9619470e-01	  8.7488664e-02
  1.0471976e-01	  1.0452846e-01	  9.9452190e-01	  1.0510424e-01
  1.2217305e-01	  1.2186934e-01	  9.9254615e-01	  1.2278456e-01
  1.3962634e-01	  1.3917310e-01	  9.9026807e-01	  1.4054083e-01
  1.5707963e-01	  1.5643447e-01	  9.8768834e-01	  1.5838444e-01
  1.7453293e-01	  1.7364818e-01	  9.8480775e-01	  1.7632698e-01
  1.9198622e-01	  1.9080900e-01	  9.8162718e-01	  1.9438031e-01
  2.0943951e-01	  2.0791169e-01	  9.7814760e-01	  2.1255656e-01
  2.2689280e-01	  2.2495105e-01	  9.7437006e-01	  2.3086819e-01
  2.4434610e-01	  2.4192190e-01	  9.7029573e-01	  2.4932800e-01
  2.6179939e-01	  2.5881905e-01	  9.6592583e-01	  2.6794919e-01
  2.7925268e-01	  2.7563736e-01	  9.6126170e-01	  2.8674539e-01
  2.9670597e-01	  2.9237170e-01	  9.5630476e-01	  3.0573068e-01
  3.1415927e-01	  3.0901699e-01	  9.5105652e-01	  3.2491970e-01
  3.3161256e-01	  3.2556815e-01	  9.4551858e-01	  3.4432761e-01
  3.4906585e-01	  3.4202014e-01	  9.3969262e-01	  3.6397023e-01
  3.6651914e-01	  3.5836795e-01	  9.3358043e-01	  3.8386404e-01
  3.8397244e-01	  3.7460659e-01	  9.2718385e-01	  4.0402623e-01
  4.0142573e-01	  3.9073113e-01	  9.2050485e-01	  4.2447482e-01
  4.1887902e-01	  4.0673664e-01	  9.1354546e-01	  4.4522869e-01
  4.3633231e-01	  4.2261826e-01	  9.0630779e-01	  4.6630766e-01
  4.5378561e-01	  4.3837115e-01	  8.9879405e-01	  4.8773259e-01
  4.7123890e-01	  4.5399050e-01	  8.9100652e-01	  5.0952545e-01
  4.8869219e-01	  4.6947156e-01	  8.8294759e-01	  5.3170943e-01
  5.0614548e-01	  4.8480962e-01	  8.7461971e-01	  5.5430905e-01
  5.2359878e-01	  5.0000000e-01	  8.6602540e-01	  5.7735027e-01
  5.4105207e-01	  5.1503807e-01	  8.5716730e-01	  6.0086062e-01
  5.5850536e-01	  5.2991926e-01	  8.4804810e-01	  6.2486935e-01
  5.7595865e-01	  5.4463904e-01	  8.3867057e-01	  6.4940759e-01
  5.9341195e-01	  5.5919290e-01	  8.2903757e-01	  6.7450852e-01
  6.1086524e-01	  5.7357644e-01	  8.1915204e-01	  7.0020754e-01
  6.2831853e-01	  5.8778525e-01	  8.0901699e-01	  7.2654253e-01
  6.4577182e-01	  6.0181502e-01	  7.9863551e-01	  7.5355405e-01
  6.6322512e-01	  6.1566148e-01	  7.8801075e-01	  7.8128563e-01
  6.8067841e-01	  6.2932039e-01	  7.7714596e-01	  8.0978403e-01
  6.9813170e-01	  6.4278761e-01	  7.6604444e-01	  8.3909963e-01
  7.1558499e-01	  6.5605903e-01	  7.5470958e-01	  8.6928674e-01
  7.3303829e-01	  6.6913061e-01	  7.4314483e-01	  9.0040404e-01
  7.5049158e-01	  6.8199836e-01	  7.3135370e-01	  9.3251509e-01
  7.6794487e-01	  6.9465837e-01	  7.1933980e-01	  9.6568877e-01
  7.8539816e-01	  7.0710678e-01	  7.0710678e-01	  1.0000000e+00
  8.0285146e-01	  7.1933980e-01	  6.9465837e-01	  1.0355303e+00
  8.2030475e-01	  7.3135370e-01	  6.8199836e-01	  1.0723687e+00
  8.3775804e-01	  7.4314483e-01	  6.6913061e-01	  1.1106125e+00
  8.5521133e-01	  7.5470958e-01	  6.5605903e-01	  1.1503684e+00
  8.7266463e-01	  7.6604444e-01	  6.4278761e-01	  1.1917536e+00
  8.9011792e-01	  7.7714596e-01	  6.2932039e-01	  1.2348972e+00
  9.0757121e-01	  7.8801075e-01	  6.1566148e-01	  1.2799416e+00
  9.2502450e-01	  7.9863551e-01	  6.0181502e-01	  1.3270448e+00
  9.4247780e-01	  8.0901699e-01	  5.8778525e-01	  1.3763819e+00
  9.5993109e-01	  8.1915204e-01	  5.7357644e-01	  1.4281480e+00
  9.7738438e-01	  8.2903757e-01	  5.5919290e-01	  1.4825610e+00
  9.9483767e-01	  8.3867057e-01	  5.4463904e-01	  1.5398650e+00
  1.0122910e+00	  8.4804810e-01	  5.2991926e-01	  1.6003345e+00
  1.0297443e+00	  8.5716730e-01	  5.1503807e-01	  1.6642795e+00
  1.0471976e+00	  8.6602540e-01	  5.0000000e-01	  1.7320508e+00
  1.0646508e+00	  8.7461971e-01	  4.8480962e-01	  1.8040478e+00
  1.0821041e+00	  8.8294759e-01	  4.6947156e-01	  1.8807265e+00
  1.0995574e+00	  8.9100652e-01	  4.5399050e-01	  1.9626105e+00
  1.1170107e+00	  8.9879405e-01	  4.3837115e-01	  2.0503038e+00
  1.1344640e+00	  9.0630779e-01	  4.2261826e-01	  2.1445069e+00
  1.1519173e+00	  9.1354546e-01	  4.0673664e-01	  2.2460368e+00
  1.1693706e+00	  9.2050485e-01	  3.9073113e-01	  2.3558524e+00
  1.1868239e+00	  9.2718385e-01	  3.7460659e-01	  2.4750869e+00
  1.2042772e+00	  9.3358043e-01	  3.5836795e-01	  2.6050891e+00
  1.2217305e+00	  9.3969262e-01	  3.4202014e-01	  2.7474774e+00
  1.2391838e+00	  9.4551858e-01	  3.2556815e-01	  2.9042109e+00
  1.2566371e+00	  9.5105652e-01	  3.0901699e-01	  3.0776835e+00
  1.2740904e+00	  9.5630476e-01	  2.9237170e-01	  3.2708526e+00
  1.2915436e+00	  9.6126170e-01	  2.7563736e-01	  3.4874144e+00
  1.3089969e+00	  9.6592583e-01	  2.5881905e-01	  3.7320508e+00
  1.3264502e+00	  9.7029573e-01	  2.4192190e-01	  4.0107809e+00
  1.3439035e+00	  9.7437006e-01	  2.2495105e-01	  4.3314759e+00
  1.3613568e+00	  9.7814760e-01	  2.0791169e-01	  4.7046301e+00
  1.3788101e+00	  9.8162718e-01	  1.9080900e-01	  5.1445540e+00
  1.3962634e+00	  9.8480775e-01	  1.7364818e-01	  5.6712818e+00
  1.4137167e+00	  9.8768834e-01	  1.5643447e-01	  6.3137515e+00
  1.4311700e+00	  9.9026807e-01	  1.3917310e-01	  7.1153697e+00
  1.4486233e+00	  9.9254615e-01	  1.2186934e-01	  8.1443464e+00
  1.4660766e+00	  9.9452190e-01	  1.0452846e-01	  9.5143645e+00
  1.4835299e+00	  9.9619470e-01	  8.7155743e-02	  1.1430052e+01
  1.5009832e+00	  9.9756405e-01	  6.9756474e-02	  1.4300666e+01
  1.5184364e+00	  9.9862953e-01	  5.2335956e-02	  1.9081137e+01
  1.5358897e+00	  9.9939083e-01	  3.4899497e-02	  2.8636253e+01
  1.5533430e+00	  9.9984770e-01	  1.7452406e-02	  5.7289962e+01
  1.5707963e+00	  1.0000000e+00	  6.1232340e-17	  1.6331239e+16
  1.5882496e+00	  9.9984770e-01	 -1.7452406e-02	 -5.7289962e+01
  1.6057029e+00	  9.9939083e-01	 -3.4899497e-02	 -2.8636253e+01
  1.6231562e+00	  9.9862953e-01	 -5.2335956e-02	 -1.9081137e+01
  1.6406095e+00	  9.9756405e-01	 -6.9756474e-02	 -1.4300666e+01
  1.6580628e+00	  9.9619470e-01	 -8.7155743e-02	 -1.1430052e+01
  1.6755161e+00	  9.9452190e-01	 -1.0452846e-01	 -9.5143645e+00
  1.6929694e+00	  9.9254615e-01	 -1.2186934e-01	 -8.1443464e+00
  1.7104227e+00	  9.9026807e-01	 -1.3917310e-01	 -7.1153697e+00
  1.7278760e+00	  9.8768834e-01	 -1.5643447e-01	 -6.3137515e+00
  1.7453293e+00	  9.8480775e-01	 -1.7364818e-01	 -5.6712818e+00
  1.7627825e+00	  9.8162718e-01	 -1.9080900e-01	 -5.1445540e+00
  1.7802358e+00	  9.7814760e-01	 -2.0791169e-01	 -4.7046301e+00
  1.7976891e+00	  9.7437006e-01	 -2.2495105e-01	 -4.3314759e+00
  1.8151424e+00	  9.7029573e-01	 -2.4192190e-01	 -4.0107809e+00
  1.8325957e+00	  9.6592583e-01	 -2.5881905e-01	 -3.7320508e+00
  1.8500490e+00	  9.6126170e-01	 -2.7563736e-01	 -3.4874144e+00
  1.8675023e+00	  9.5630476e-01	 -2.9237170e-01	 -3.2708526e+00
  1.8849556e+00	  9.5105652e-01	 -3.0901699e-01	 -3.0776835e+00
  1.9024089e+00	  9.4551858e-01	 -3.2556815e-01	 -2.9042109e+00
  1.9198622e+00	  9.3969262e-01	 -3.4202014e-01	 -2.7474774e+00
  1.9373155e+00	  9.3358043e-01	 -3.5836795e-01	 -2.6050891e+00
  1.9547688e+00	  9.2718385e-01	 -3.7460659e-01	 -2.4750869e+00
  1.9722221e+00	  9.2050485e-01	 -3.9073113e-01	 -2.3558524e+00
  1.9896753e+00	  9.1354546e-01	 -4.0673664e-01	 -2.2460368e+00
  2.0071286e+00	  9.0630779e-01	 -4.2261826e-01	 -2.1445069e+00
  2.0245819e+00	  8.9879405e-01	 -4.3837115e-01	 -2.0503038e+00
  2.0420352e+00	  8.9100652e-01	 -4.5399050e-01	 -1.9626105e+00
  2.0594885e+00	  8.8294759e-01	 -4.6947156e-01	 -1.8807265e+00
  2.0769418e+00	  8.7461971e-01	 -4.8480962e-01	 -1.8040478e+00
  2.0943951e+00	  8.6602540e-01	 -5.0000000e-01	 -1.7320508e+00
  2.1118484e+00	  8.5716730e-01	 -5.1503807e-01	 -1.6642795e+00
  2.1293017e+00	  8.4804810e-01	 -5.2991926e-01	 -1.6003345e+00
  2.1467550e+00	  8.3867057e-01	 -5.4463904e-01	 -1.5398650e+00
  2.1642083e+00	  8.2903757e-01	 -5.5919290e-01	 -1.4825610e+00
  2.1816616e+00	  8.1915204e-01	 -5.7357644e-01	 -1.4281480e+00
  2.1991149e+00	  8.0901699e-01	 -5.8778525e-01	 -1.3763819e+00
  2.2165682e+00	  7.9863551e-01	 -6.0181502e-01	 -1.3270448e+00
  2.2340214e+00	  7.8801075e-01	 -6.1566148e-01	 -1.2799416e+00
  2.2514747e+00	  7.7714596e-01	 -6.2932039e-01	 -1.2348972e+00
  2.2689280e+00	  7.6604444e-01	 -6.4278761e-01	 -1.1917536e+00
  2.2863813e+00	  7.5470958e-01	 -6.5605903e-01	 -1.1503684e+00
  2.3038346e+00	  7.4314483e-01	 -6.6913061e-01	 -1.1106125e+00
  2.3212879e+00	  7.3135370e-01	 -6.8199836e-01	 -1.0723687e+00
  2.3387412e+00	  7.1933980e-01	 -6.9465837e-01	 -1.0355303e+00
  2.3561945e+00	  7.0710678e-01	 -7.0710678e-01	 -1.0000000e+00
  2.3736478e+00	  6.9465837e-01	 -7.1933980e-01	 -9.6568877e-01
  2.3911011e+00	  6.8199836e-01	 -7.3135370e-01	 -9.3251509e-01
  2.4085544e+00	  6.6913061e-01	 -7.4314483e-01	 -9.0040404e-01
  2.4260077e+00	  6.5605903e-01	 -7.5470958e-01	 -8.6928674e-01
  2.4434610e+00	  6.4278761e-01	 -7.6604444e-01	 -8.3909963e-01
  2.4609142e+00	  6.2932039e-01	 -7.7714596e-01	 -8.0978403e-01
  2.4783675e+00	  6.1566148e-01	 -7.8801075e-01	 -7.8128563e-01
  2.4958208e+00	  6.0181502e-01	 -7.9863551e-01	 -7.5355405e-01
  2.5132741e+00	  5.8778525e-01	 -8.0901699e-01	 -7.2654253e-01
  2.5307274e+00	  5.7357644e-01	 -8.1915204e-01	 -7.0020754e-01
  2.5481807e+00	  5.5919290e-01	 -8.2903757e-01	 -6.7450852e-01
  2.5656340e+00	  5.4463904e-01	 -8.3867057e-01	 -6.4940759e-01
  2.5830873e+00	  5.2991926e-01	 -8.4804810e-01	 -6.2486935e-01
  2.6005406e+00	  5.1503807e-01	 -8.5716730e-01	 -6.0086062e-01
  2.6179939e+00	  5.0000000e-01	 -8.6602540e-01	 -5.7735027e-01
  2.6354472e+00	  4.8480962e-01	 -8.7461971e-01	 -5.5430905e-01
  2.6529005e+00	  4.6947156e-01	 -8.8294759e-01	 -5.3170943e-01
